id,name,birthdate,gender,race,net_income,region,average_grades,num_bathrooms,distance_from_school,dropout
16941,Paulo Silva,2007-01-09,Female,White,622.73,North,9.49,1,5.84,1
16942,Clara Ferreira,2009-08-02,Male,Brown,3198.89,South,5.7,2,4.43,1
16943,Lucas Santos,2009-04-10,Female,White,2649.36,South,8.44,1,0.27,1
16944,João Oliveira,2008-11-01,Female,Brown,2611.51,East,3.71,1,5.05,0
16945,Carla Martins,2001-12-13,Female,White,3496.0,North,8.45,1,6.51,1
16946,Camila Santos,2008-03-02,Male,White,4708.83,East,6.9,1,6.19,0
16947,José Costa,2000-08-01,Male,Black,1580.57,West,2.01,3,0.39,1
16948,José Ribeiro,2007-03-08,Male,White,3607.49,Center,6.27,1,14.92,0
16949,Ana Santos,2001-06-05,Male,Black,1828.59,West,1.76,3,4.9,1
16950,Ana Ribeiro,2006-11-28,Female,White,3065.5,South,9.98,1,10.91,1
16951,José Pereira,2003-10-14,Male,White,1918.26,North,2.52,2,1.04,0
16952,Ana Martins,2000-09-08,Male,Brown,6118.78,Center,0.97,2,12.71,1
16953,Carla Ribeiro,2004-09-13,Female,Brown,-30.29,Center,6.5,1,2.05,0
16954,Ana Santos,2006-02-10,Female,White,-547.52,East,5.49,2,3.67,1
16955,Maria Oliveira,2003-10-01,Female,White,1410.13,South,5.02,1,0.63,0
16956,Maria Ferreira,2000-06-21,Male,White,2778.08,North,9.18,1,9.05,1
16957,Camila Ferreira,2004-12-23,Male,Black,4240.71,South,4.13,1,7.93,1
16958,Ana Oliveira,2000-10-01,Female,Brown,3552.91,North,1.39,1,0.91,0
16959,João Souza,2005-02-22,Female,White,1899.26,South,5.21,2,2.25,0
16960,João Pereira,2002-01-13,Female,White,3158.18,North,9.74,1,7.79,0
16961,José Silva,2009-11-17,Male,White,2480.42,East,6.42,1,5.35,1
16962,José Santos,2005-03-26,Male,White,1726.84,Center,9.52,1,9.01,0
16963,Camila Martins,2006-05-10,Female,Brown,3072.47,West,0.9,1,11.2,1
16964,Camila Pereira,2003-09-11,Male,White,200.04,East,3.26,1,1.68,1
16965,Paulo Souza,2008-05-25,Female,White,1815.04,West,5.21,2,2.22,0
16966,Paulo Ferreira,2000-09-16,Male,White,163.56,West,8.55,2,6.95,0
16967,Pedro Oliveira,2009-11-08,Male,Brown,3291.48,West,3.75,1,7.58,0
16968,José Costa,2000-06-03,Female,Brown,2966.65,Center,5.27,3,1.95,1
16969,Clara Silva,2006-02-14,Female,Brown,4291.34,West,5.14,1,9.25,0
16970,Pedro Costa,2003-03-18,Male,White,262.98,West,9.18,1,4.05,1
16971,Paulo Oliveira,2005-06-16,Male,White,2884.59,East,1.41,3,13.53,1
16972,Ana Lima,2009-11-06,Male,White,1279.65,Center,8.72,2,3.03,0
16973,José Pereira,2005-06-14,Male,Brown,2596.33,South,1.5,1,2.86,1
16974,Ana Ribeiro,2005-12-14,Female,Black,3503.17,East,6.22,1,2.2,1
16975,Maria Pereira,2005-06-01,Female,White,1427.61,West,5.11,1,3.92,0
16976,Lucas Souza,2002-12-19,Male,White,3348.68,West,2.23,1,8.48,1
16977,José Silva,2000-10-01,Female,Black,558.51,West,4.75,1,1.54,1
16978,Pedro Silva,2008-03-26,Male,White,1892.66,North,0.17,1,4.2,0
16979,Pedro Ferreira,2006-07-16,Female,Brown,2845.68,East,8.79,2,9.63,0
16980,Carla Martins,2000-11-25,Male,White,2559.55,East,3.03,1,6.38,1
16981,Pedro Silva,2006-07-18,Female,Brown,2598.28,East,3.98,1,13.84,1
16982,Clara Lima,2000-01-13,Male,Black,2387.69,Center,2.78,1,2.39,1
16983,Pedro Costa,2003-01-28,Male,Brown,2988.43,South,7.6,2,8.31,1
16984,José Santos,2007-03-23,Female,White,2530.7,Center,4.27,1,11.26,1
16985,José Pereira,2005-10-18,Male,Brown,1346.45,Center,1.36,2,1.33,1
16986,Ana Silva,2001-07-19,Male,White,1441.64,North,3.4,1,4.23,1
16987,Ana Lima,2002-03-25,Male,Brown,3990.1,Center,5.59,1,6.5,0
16988,Lucas Ferreira,2007-06-14,Male,White,4740.35,East,0.84,2,1.26,1
16989,Maria Silva,2004-03-04,Male,White,6176.08,North,1.12,1,1.93,1
16990,João Oliveira,2005-07-28,Male,Brown,1209.68,East,2.34,1,4.56,1
16991,Maria Souza,2005-09-05,Female,White,2118.94,North,7.97,1,12.57,1
16992,Lucas Oliveira,2006-06-13,Male,Brown,5251.44,Center,7.42,2,8.32,0
16993,Clara Santos,2000-12-17,Female,Brown,-48.17,Center,4.4,1,4.43,1
16994,João Oliveira,2009-05-13,Male,White,3410.14,Center,8.35,1,1.78,0
16995,Maria Santos,2009-03-03,Male,Black,3210.41,Center,3.18,1,0.39,1
16996,Maria Martins,2000-09-18,Female,Brown,4857.5,East,0.76,2,2.49,0
16997,Paulo Souza,2000-12-01,Male,Brown,3038.71,South,0.56,2,7.43,1
16998,Pedro Ribeiro,2004-02-16,Male,White,1107.88,Center,9.77,2,6.91,1
16999,Ana Souza,2007-09-16,Male,Brown,1985.17,East,1.24,1,4.02,0
17000,Camila Souza,2006-06-06,Female,Brown,1591.5,West,7.11,1,2.31,0
17001,Carla Souza,2002-07-19,Male,Black,-15.29,Center,2.51,1,13.03,1
17002,Pedro Pereira,2001-03-18,Female,Black,3914.72,West,2.89,1,14.63,1
17003,Clara Martins,2009-04-13,Male,Brown,-1018.86,West,2.27,1,12.39,1
17004,Paulo Ribeiro,2006-06-04,Male,Brown,3700.58,North,2.26,1,8.17,0
17005,Camila Souza,2004-08-10,Female,White,1966.03,East,3.39,1,9.26,1
17006,Maria Lima,2004-12-04,Male,White,1123.25,North,5.83,1,4.12,1
17007,Clara Santos,2004-06-05,Female,Brown,5394.6,East,6.74,1,7.24,0
17008,Carla Ribeiro,2000-07-08,Male,Brown,4996.59,West,5.13,1,8.51,0
17009,José Pereira,2009-06-27,Male,White,1908.23,West,3.77,1,14.79,1
17010,Pedro Costa,2008-04-08,Female,Black,528.68,South,4.85,2,7.7,1
17011,Pedro Ribeiro,2005-07-06,Male,Brown,3285.48,East,7.15,1,7.58,0
17012,Camila Ribeiro,2001-09-15,Male,Brown,3977.24,West,8.26,1,9.95,0
17013,Camila Silva,2001-04-07,Female,White,2235.2,North,9.51,1,10.53,0
17014,Carla Souza,2005-05-25,Male,White,5573.24,South,2.65,2,10.55,0
17015,Pedro Ferreira,2006-03-18,Male,Brown,233.94,North,8.43,2,7.53,0
17016,João Ribeiro,2004-03-04,Female,Black,1861.83,Center,0.08,3,11.08,0
17017,Clara Martins,2008-03-11,Female,Brown,788.15,Center,8.82,1,4.99,1
17018,Maria Lima,2001-04-05,Female,Brown,3126.8,West,3.81,3,9.52,0
17019,Clara Costa,2002-08-17,Male,White,1147.06,West,6.7,2,11.55,0
17020,José Santos,2008-11-22,Male,White,2927.81,North,1.19,1,11.63,1
17021,Clara Lima,2004-09-01,Female,Brown,2110.66,West,7.51,1,5.95,1
17022,Clara Ribeiro,2003-10-20,Female,White,3440.5,South,5.35,1,5.3,1
17023,Paulo Oliveira,2005-06-26,Male,White,4031.07,North,2.34,1,1.75,1
17024,Carla Silva,2004-05-15,Female,White,1497.64,North,5.64,1,13.24,1
17025,Maria Lima,2000-12-01,Male,Brown,3922.24,West,3.73,1,1.81,0
17026,Carla Martins,2009-04-28,Male,White,715.48,North,6.08,2,10.09,0
17027,Maria Lima,2006-05-24,Female,White,3750.13,West,7.22,1,14.24,0
17028,João Santos,2009-11-25,Male,White,1739.53,East,2.05,1,12.95,1
17029,Camila Lima,2006-09-28,Male,Brown,946.58,Center,8.77,2,3.12,1
17030,Pedro Costa,2002-09-12,Female,White,2617.5,South,0.57,1,0.26,1
17031,Clara Ribeiro,2005-12-27,Female,Brown,1346.5,Center,8.12,1,10.61,1
17032,Carla Silva,2006-12-15,Female,Brown,2977.22,South,8.75,1,2.16,0
17033,Maria Santos,2009-08-18,Male,White,2696.34,South,0.34,1,5.85,0
17034,Maria Souza,2007-09-11,Male,White,398.01,Center,6.19,1,5.42,1
17035,Clara Martins,2006-04-22,Female,Brown,3321.68,North,8.36,2,13.83,0
17036,Camila Ribeiro,2001-10-25,Male,White,2129.57,East,1.49,2,3.33,1
17037,José Silva,2002-08-05,Female,White,4041.73,South,8.55,1,2.78,0
17038,Clara Silva,2002-05-25,Female,White,2135.44,South,4.41,1,2.76,1
17039,Ana Oliveira,2009-12-09,Female,Brown,1006.64,Center,3.52,3,12.91,1
17040,Pedro Santos,2001-06-25,Female,White,3386.5,East,2.9,1,11.8,1
17041,Clara Costa,2005-09-27,Female,Brown,1447.81,Center,1.22,2,12.67,1
17042,João Costa,2003-06-26,Male,White,2017.09,West,7.45,2,6.29,0
17043,Ana Oliveira,2005-03-20,Male,Brown,1884.31,North,6.15,1,14.46,0
17044,Ana Silva,2005-12-20,Female,White,5680.73,South,7.31,1,5.28,0
17045,Lucas Ribeiro,2002-02-08,Female,White,2880.34,South,0.87,2,1.63,1
17046,Maria Costa,2001-04-24,Female,Brown,1792.91,Center,6.35,2,2.17,0
17047,Clara Silva,2000-01-21,Female,White,3844.39,South,4.51,1,3.94,0
17048,Maria Ferreira,2004-10-16,Male,Black,451.71,West,7.38,3,4.8,1
17049,Paulo Souza,2004-08-13,Male,Brown,1719.96,South,9.23,2,10.36,0
17050,Paulo Santos,2005-10-11,Female,White,1908.22,East,7.71,1,13.06,0
17051,Maria Silva,2006-06-05,Female,Brown,929.49,Center,6.76,2,1.59,0
17052,Lucas Souza,2001-11-26,Female,White,3191.41,South,4.23,1,14.74,0
17053,Pedro Pereira,2003-10-03,Female,Brown,126.44,Center,0.79,1,6.63,1
17054,Lucas Ribeiro,2002-02-09,Male,Brown,2719.06,North,4.65,1,5.25,0
17055,Clara Souza,2008-05-20,Female,Black,4103.71,East,4.58,2,7.44,0
17056,João Santos,2005-05-04,Male,Brown,2343.03,East,0.25,1,6.55,1
17057,Lucas Ribeiro,2001-06-07,Female,White,799.75,West,1.23,1,4.93,1
17058,Maria Martins,2000-01-22,Female,Black,-374.13,South,8.69,1,1.79,1
17059,Maria Ribeiro,2005-03-12,Male,Black,2920.68,North,3.04,1,4.28,1
17060,Paulo Silva,2004-08-09,Female,Brown,1623.53,Center,9.84,1,0.14,1
17061,Pedro Ferreira,2008-04-22,Male,White,1806.63,South,5.19,3,9.84,0
17062,Pedro Silva,2001-11-20,Female,Brown,3232.95,North,9.78,2,14.96,0
17063,Ana Pereira,2008-01-23,Male,White,141.33,South,9.99,1,10.29,1
17064,Carla Lima,2007-11-03,Female,White,2723.17,South,4.84,3,0.28,1
17065,Camila Souza,2003-05-13,Female,Brown,3279.32,South,8.44,1,9.91,0
17066,Maria Ferreira,2005-01-17,Male,Black,948.97,South,1.13,1,4.64,1
17067,Carla Ribeiro,2006-04-07,Male,White,368.11,North,1.82,1,12.34,1
17068,Camila Lima,2001-07-19,Male,Black,336.55,South,4.26,1,8.56,1
17069,Camila Pereira,2000-08-28,Female,Brown,1335.01,West,7.7,2,7.46,0
17070,José Costa,2000-02-08,Female,Brown,3479.7,Center,9.51,2,6.07,1
17071,Pedro Pereira,2009-11-15,Male,White,810.43,West,3.18,2,13.76,1
17072,Lucas Souza,2002-12-09,Male,White,1279.32,South,0.64,1,0.19,1
17073,Lucas Pereira,2007-11-02,Male,White,404.44,Center,5.01,1,3.5,1
17074,João Silva,2004-12-16,Female,Brown,3434.14,North,4.96,1,10.29,0
17075,Clara Martins,2004-04-22,Male,Brown,724.31,East,5.95,2,8.32,1
17076,Carla Oliveira,2005-10-18,Female,Brown,1424.23,South,9.49,2,9.81,1
17077,Lucas Santos,2006-03-05,Female,White,2515.09,West,4.87,1,13.36,1
17078,Clara Oliveira,2009-06-02,Male,White,3340.36,South,6.99,1,7.74,1
17079,Clara Silva,2008-08-01,Male,Brown,3047.02,West,8.92,2,10.35,0
17080,João Souza,2008-10-02,Female,Brown,1824.96,South,3.06,3,7.99,0
17081,Lucas Santos,2005-05-23,Male,Brown,2496.1,West,9.78,1,5.48,0
17082,Ana Santos,2004-07-12,Female,White,3034.35,West,1.99,1,10.17,1
17083,Camila Ribeiro,2002-07-13,Female,Brown,3770.66,East,0.77,2,7.97,1
17084,Maria Oliveira,2007-01-25,Male,White,3945.14,South,0.45,1,13.95,1
17085,José Martins,2002-10-24,Female,Brown,4407.57,West,2.75,2,10.56,0
17086,Ana Ribeiro,2001-10-03,Female,White,2406.33,East,6.37,1,8.39,1
17087,Carla Oliveira,2008-09-11,Male,Brown,265.87,South,6.36,1,9.44,0
17088,Paulo Ribeiro,2000-02-25,Female,Black,3071.73,Center,4.77,1,14.42,1
17089,Carla Santos,2009-10-06,Female,Brown,1818.15,Center,1.96,2,8.49,1
17090,Paulo Oliveira,2008-02-07,Male,Brown,2867.74,West,9.14,1,2.52,0
17091,José Ferreira,2006-03-17,Male,White,3965.58,Center,7.69,1,2.17,0
17092,Clara Ribeiro,2004-06-19,Female,White,3496.0,North,8.98,2,14.4,1
17093,Maria Lima,2000-07-27,Male,White,5502.47,Center,5.56,1,6.31,1
17094,João Souza,2003-12-06,Female,White,2421.63,South,6.74,1,8.59,0
17095,José Oliveira,2001-07-20,Female,White,3852.83,Center,0.51,2,1.46,0
17096,Paulo Oliveira,2006-09-05,Female,Brown,2577.91,Center,3.17,1,4.61,0
17097,Clara Lima,2008-05-13,Female,Brown,1112.32,Center,6.98,2,14.54,1
17098,João Ferreira,2008-04-21,Female,White,2290.84,South,2.71,1,13.89,0
17099,Camila Silva,2005-11-25,Male,Brown,3147.94,South,4.46,2,8.76,1
17100,Maria Ferreira,2009-01-05,Female,Brown,3024.12,West,8.15,1,5.91,0
17101,José Pereira,2001-07-18,Female,White,3659.12,West,5.36,2,3.09,1
17102,Ana Pereira,2005-02-12,Female,White,2763.26,North,6.69,2,8.33,0
17103,Carla Ribeiro,2005-08-12,Female,Brown,2164.66,West,9.17,1,4.21,0
17104,José Pereira,2003-07-10,Female,White,360.3,East,9.08,1,5.72,1
17105,Ana Ferreira,2008-12-20,Male,Brown,2185.61,South,0.88,2,9.1,1
17106,Clara Ferreira,2009-06-11,Female,White,3962.89,South,5.6,2,13.41,0
17107,Pedro Lima,2008-08-07,Male,Brown,4081.85,South,0.05,1,4.25,1
17108,João Martins,2000-08-03,Female,Brown,3532.95,East,3.11,1,11.07,1
17109,Ana Santos,2002-04-10,Female,Black,4485.52,West,5.77,2,5.63,0
17110,Carla Martins,2002-06-25,Female,Brown,4672.74,West,9.37,1,2.81,0
17111,Pedro Santos,2006-05-13,Male,Brown,2350.34,East,9.4,1,5.76,0
17112,Camila Ferreira,2005-02-15,Female,White,4839.31,North,9.42,1,3.72,0
17113,João Souza,2000-02-18,Male,White,5748.79,North,2.28,1,13.38,1
17114,Lucas Silva,2002-04-19,Male,Brown,3541.72,Center,9.44,2,6.46,0
17115,Pedro Silva,2004-05-06,Male,Brown,443.94,North,7.67,2,9.68,0
17116,Carla Silva,2000-07-15,Female,White,4193.3,South,0.88,2,12.98,0
17117,Lucas Santos,2009-08-12,Male,Brown,2614.74,West,2.12,1,0.69,0
17118,Clara Oliveira,2003-02-03,Female,Brown,1679.67,West,2.61,1,7.0,0
17119,Paulo Lima,2004-12-07,Female,White,1445.35,Center,0.26,1,8.22,1
17120,Ana Martins,2006-09-06,Female,White,1593.6,Center,6.52,2,6.53,0
17121,João Ribeiro,2007-09-11,Female,White,1305.33,Center,3.27,2,11.6,1
17122,Lucas Ribeiro,2007-03-13,Male,Black,3907.07,North,2.09,1,5.17,1
17123,Paulo Ribeiro,2002-09-03,Female,Brown,2550.04,Center,6.88,2,7.91,1
17124,João Ferreira,2009-09-12,Male,White,3125.58,North,8.3,1,8.17,1
17125,Paulo Souza,2007-12-19,Female,Brown,2754.69,East,7.27,1,9.79,0
17126,Carla Santos,2004-06-07,Male,Brown,3353.88,East,8.16,3,3.44,0
17127,Maria Pereira,2002-06-16,Male,Brown,3031.93,Center,4.83,3,11.29,0
17128,Clara Souza,2005-09-20,Female,White,3566.9,North,1.12,1,6.15,0
17129,Lucas Souza,2007-07-03,Female,White,5398.84,South,3.97,2,6.57,0
17130,João Lima,2002-03-18,Female,White,49.83,West,4.41,1,14.49,1
17131,Carla Oliveira,2008-03-25,Male,White,4014.5,West,9.55,2,1.94,0
17132,João Souza,2007-08-14,Female,Brown,1864.6,South,4.82,1,13.6,1
17133,Carla Pereira,2002-10-23,Female,Brown,1017.43,Center,6.58,1,14.74,1
17134,Pedro Ferreira,2001-07-22,Male,Brown,2796.74,South,8.02,1,2.0,0
17135,Camila Costa,2007-06-09,Female,Brown,713.91,West,5.56,1,14.51,0
17136,Carla Oliveira,2006-11-09,Male,Brown,3515.54,Center,8.45,1,13.7,1
17137,Camila Lima,2002-08-17,Male,Black,1903.54,Center,6.15,1,9.88,1
17138,Paulo Souza,2002-03-25,Male,White,2608.68,South,4.45,1,9.31,1
17139,Maria Santos,2003-03-25,Male,Brown,2546.38,West,5.87,1,6.06,1
17140,Maria Costa,2008-07-02,Female,Brown,5337.84,Center,5.29,3,7.3,0
17141,João Ribeiro,2004-11-27,Male,White,2243.63,West,5.81,2,12.31,0
17142,João Souza,2003-02-12,Female,White,65.62,East,1.4,1,6.8,1
17143,Lucas Oliveira,2009-10-27,Male,Brown,3618.74,North,0.21,1,2.97,1
17144,Camila Santos,2000-05-09,Male,White,4231.68,South,4.76,1,14.39,1
17145,Carla Oliveira,2004-06-11,Male,White,2776.14,South,5.34,1,2.99,1
17146,João Ferreira,2008-12-18,Male,Brown,4810.73,Center,3.31,2,12.41,1
17147,João Martins,2008-08-05,Female,Black,3694.67,North,5.32,1,1.07,0
17148,Clara Pereira,2004-07-26,Male,Brown,4319.55,South,9.85,1,0.64,0
17149,Lucas Oliveira,2004-09-23,Male,White,610.34,East,2.78,3,3.55,1
17150,Paulo Ribeiro,2002-03-28,Male,Brown,6892.42,North,5.53,1,1.98,1
17151,Pedro Ferreira,2002-09-15,Male,Brown,-365.4,East,6.48,1,14.02,1
17152,Clara Santos,2006-01-01,Female,Brown,4429.92,South,7.78,2,6.1,0
17153,Camila Santos,2000-07-23,Female,White,52.1,West,4.41,1,12.93,1
17154,Carla Souza,2009-11-08,Male,Black,1423.96,West,4.04,3,7.67,1
17155,Lucas Pereira,2001-02-26,Male,White,1537.87,Center,6.01,2,6.66,1
17156,Lucas Oliveira,2005-09-05,Male,Brown,2234.17,East,1.37,3,8.47,1
17157,Camila Oliveira,2009-11-12,Male,Black,1696.34,Center,7.04,1,1.21,1
17158,João Martins,2005-04-02,Female,White,1532.17,Center,5.84,1,0.81,1
17159,Paulo Santos,2004-08-22,Male,Brown,5890.37,West,7.28,2,10.8,0
17160,Carla Silva,2002-12-27,Female,Brown,36.17,Center,9.38,2,0.47,1
17161,Lucas Ferreira,2008-07-06,Male,White,3900.5,West,6.08,1,8.36,1
17162,Maria Ferreira,2000-06-26,Male,Brown,1276.14,South,5.34,3,1.42,1
17163,Ana Ferreira,2000-10-21,Female,White,1744.92,East,9.6,3,12.02,1
17164,Maria Silva,2008-05-26,Female,White,1973.28,North,4.31,1,0.68,1
17165,João Ferreira,2004-04-26,Male,White,658.07,Center,3.27,2,4.52,0
17166,Carla Pereira,2001-09-23,Female,Brown,-332.27,South,5.48,1,13.5,1
17167,Clara Lima,2002-12-27,Male,White,195.06,East,5.93,1,0.52,1
17168,Lucas Lima,2007-05-17,Male,Brown,1701.51,South,2.95,2,13.39,0
17169,Clara Pereira,2004-11-26,Female,Brown,2311.49,South,1.93,3,9.14,1
17170,Maria Oliveira,2003-08-20,Male,White,3159.76,East,0.55,2,14.25,1
17171,Lucas Martins,2008-08-20,Male,Brown,1757.48,North,2.69,1,13.3,0
17172,Pedro Silva,2009-09-23,Female,White,339.1,Center,4.38,1,1.02,1
17173,José Oliveira,2009-08-20,Female,White,2616.3,South,3.39,1,13.02,1
17174,José Costa,2000-05-14,Female,Brown,1843.63,West,7.43,1,1.48,0
17175,Carla Santos,2007-05-26,Male,Brown,317.68,East,4.7,1,12.42,1
17176,Lucas Souza,2002-11-22,Female,Black,-755.18,North,9.49,1,13.31,1
17177,Clara Souza,2006-12-04,Female,Brown,4819.57,North,1.18,2,1.2,0
17178,Ana Souza,2007-10-20,Female,Brown,2614.38,Center,2.95,2,10.1,0
17179,José Souza,2004-09-04,Female,White,4281.67,Center,1.07,3,9.02,1
17180,Lucas Ribeiro,2003-02-13,Female,White,1461.58,North,0.38,1,1.03,1
17181,Clara Souza,2002-10-14,Female,White,466.74,North,7.57,1,9.67,0
17182,Clara Souza,2007-10-22,Male,Black,3730.68,North,2.43,1,3.18,1
17183,Lucas Souza,2001-07-20,Female,Brown,870.27,South,7.86,1,14.75,1
17184,José Silva,2009-02-03,Male,Brown,3557.57,North,6.6,2,11.82,0
17185,José Silva,2001-12-20,Female,White,4654.65,East,6.84,1,12.88,1
17186,Clara Santos,2002-10-17,Male,White,1397.8,Center,3.07,3,11.81,0
17187,João Santos,2009-05-13,Female,Brown,5724.46,South,0.72,1,14.24,0
17188,Pedro Costa,2000-01-18,Male,White,150.88,East,0.85,2,9.86,1
17189,Lucas Lima,2000-06-26,Male,White,1736.8,East,0.45,3,6.9,0
17190,Camila Oliveira,2003-05-01,Female,Brown,1700.87,Center,4.76,3,0.66,1
17191,Carla Oliveira,2002-07-17,Female,White,972.05,West,2.36,2,3.15,1
17192,Lucas Pereira,2009-08-20,Female,White,2605.12,East,0.72,1,2.7,1
17193,Pedro Costa,2009-01-06,Male,White,2748.71,East,4.96,1,1.87,1
17194,Carla Oliveira,2006-11-11,Male,White,2671.83,South,6.41,1,12.11,0
17195,Paulo Lima,2002-05-03,Male,White,2160.44,South,8.09,2,10.88,1
17196,Lucas Souza,2005-11-24,Female,White,2294.11,Center,0.59,1,8.02,0
17197,João Ribeiro,2004-10-20,Female,White,4344.93,Center,1.0,2,12.12,0
17198,Camila Costa,2003-10-11,Female,Brown,2914.55,West,9.36,1,1.23,0
17199,Pedro Lima,2001-09-18,Female,Brown,1147.97,North,3.23,1,8.86,1
17200,Maria Ribeiro,2009-08-04,Female,Black,2419.73,Center,5.35,1,9.81,0
17201,João Souza,2002-05-10,Male,White,659.52,East,7.34,1,0.18,1
17202,Ana Costa,2002-10-05,Male,White,275.0,East,7.31,1,13.19,0
17203,Maria Souza,2000-12-20,Female,Brown,3136.02,East,3.15,1,4.36,1
17204,Paulo Lima,2004-08-17,Female,Brown,5324.1,South,6.87,2,1.16,1
17205,Pedro Pereira,2001-09-22,Female,White,2271.62,West,0.11,1,13.16,1
17206,Lucas Oliveira,2003-07-13,Male,White,4786.45,West,2.36,2,6.64,0
17207,José Martins,2008-04-28,Male,Brown,931.51,West,7.54,1,5.14,0
17208,Camila Oliveira,2004-05-07,Female,Indigenous,192.28,West,1.9,2,6.73,0
17209,Carla Silva,2001-07-10,Female,White,2701.57,North,4.58,1,14.67,1
17210,Paulo Oliveira,2000-10-10,Female,Brown,4614.44,West,3.84,2,8.01,0
17211,Camila Ribeiro,2002-02-10,Female,White,3306.99,Center,5.13,2,1.01,0
17212,Pedro Souza,2005-04-10,Female,Brown,2924.26,South,9.19,2,12.48,1
17213,Lucas Martins,2004-12-16,Female,Brown,3584.29,East,3.48,1,2.73,1
17214,Pedro Lima,2007-11-18,Male,Brown,4481.22,West,7.15,1,13.09,1
17215,Pedro Silva,2001-01-01,Male,Brown,5656.0,West,3.03,1,1.33,1
17216,Clara Santos,2001-06-05,Male,White,63.69,North,5.07,2,5.71,1
17217,Pedro Pereira,2001-06-27,Male,White,2013.24,Center,3.3,1,4.56,0
17218,José Martins,2008-11-21,Male,Brown,2177.15,East,7.5,1,2.72,0
17219,Ana Oliveira,2005-02-17,Male,White,2010.38,North,6.13,1,8.99,0
17220,Maria Souza,2002-06-23,Male,Black,2283.17,East,7.87,1,2.47,1
17221,Camila Oliveira,2003-07-11,Male,White,4296.8,West,1.33,1,0.42,1
17222,Pedro Martins,2006-05-13,Female,Black,4132.31,South,0.09,1,13.8,1
17223,Carla Lima,2007-10-20,Male,Brown,1971.15,West,3.83,2,1.26,1
17224,Lucas Silva,2000-09-01,Female,Brown,3433.01,West,0.99,2,10.55,1
17225,Paulo Ribeiro,2006-10-01,Male,Brown,3716.12,West,0.27,1,9.84,1
17226,José Pereira,2005-04-18,Female,White,2271.02,North,6.55,1,10.77,0
17227,Paulo Ferreira,2008-02-23,Male,White,1986.76,East,8.79,3,4.86,1
17228,Maria Oliveira,2008-08-16,Female,Brown,4416.67,West,5.66,1,9.01,0
17229,Pedro Lima,2003-10-14,Female,Brown,1256.7,West,3.33,1,13.19,1
17230,Lucas Souza,2002-02-04,Male,Black,1800.21,East,8.48,1,8.58,1
17231,João Oliveira,2009-02-14,Male,White,2729.63,East,2.51,3,5.11,0
17232,Carla Ribeiro,2002-10-21,Male,White,3769.43,East,8.36,3,7.16,0
17233,Carla Santos,2005-02-28,Female,White,-234.19,North,9.36,2,10.74,0
17234,Lucas Martins,2009-02-14,Female,White,1341.52,South,2.18,2,9.98,1
17235,Paulo Oliveira,2001-10-24,Female,White,3504.09,South,8.16,1,12.12,0
17236,Maria Ribeiro,2001-10-09,Female,White,-94.73,East,3.13,1,6.26,1
17237,José Ribeiro,2007-04-14,Male,White,3520.85,East,0.7,1,11.53,0
17238,Pedro Souza,2003-03-14,Female,Brown,2073.26,South,3.6,1,7.85,0
17239,Maria Silva,2003-12-17,Female,White,1501.71,North,3.28,2,13.54,0
17240,Pedro Ribeiro,2008-09-11,Female,White,3672.41,North,8.33,1,13.23,0
17241,Carla Costa,2004-07-11,Male,White,1766.44,Center,0.84,1,6.05,1
17242,Ana Ribeiro,2004-12-08,Male,White,2083.92,West,0.04,1,10.55,1
17243,Lucas Lima,2000-07-11,Male,Brown,2183.0,South,7.72,1,0.59,0
17244,Clara Costa,2005-02-18,Female,White,-1000.95,East,3.31,2,8.35,1
17245,José Pereira,2008-04-14,Male,White,566.18,East,7.2,2,14.33,1
17246,Pedro Santos,2001-08-26,Female,White,840.98,West,9.25,1,10.22,0
17247,João Pereira,2000-05-06,Male,White,-16.75,East,3.85,1,10.32,1
17248,Carla Pereira,2009-06-10,Male,White,5901.03,North,1.09,1,9.99,1
17249,Lucas Oliveira,2005-11-12,Female,Brown,1071.25,Center,9.74,1,14.17,1
17250,Paulo Santos,2008-09-13,Female,Brown,1688.48,East,7.54,1,14.72,0
17251,José Souza,2004-09-01,Male,Brown,3363.44,South,9.58,1,14.74,0
17252,Lucas Souza,2002-11-10,Male,White,1274.63,East,3.07,1,11.1,1
17253,Lucas Santos,2003-07-07,Female,White,4771.5,South,8.35,1,6.88,0
17254,José Costa,2002-02-23,Female,White,-147.28,West,4.57,1,1.19,1
17255,João Costa,2008-02-10,Male,Brown,4131.9,East,2.93,1,6.94,0
17256,Pedro Lima,2007-10-20,Male,Brown,3686.04,West,9.64,2,3.78,0
17257,José Ribeiro,2004-02-28,Female,Indigenous,3464.12,East,9.49,1,7.39,1
17258,João Oliveira,2006-08-23,Female,Brown,3088.01,North,3.93,1,12.48,0
17259,Pedro Santos,2009-04-18,Female,Brown,3330.3,South,7.29,2,12.34,0
